emp_no,first_name,last_name,to_date
16438,Abdulla,Demeyer,1/1/99
16446,Jouko,Chinin,1/1/99
16447,Zhiguo,Savasere,1/1/99
16448,Tsvetan,Zwicker,1/1/99
16453,Goncalo,Basart,1/1/99
16471,Bogdan,Birta,1/1/99
16479,Jixiang,Eiter,1/1/99
16486,Sanjay,Perin,1/1/99
16487,Arunas,Yemenis,1/1/99
16490,Muzhong,Thiria,1/1/99
16491,Emdad,Radwan,1/1/99
16504,Mong,Cromarty,1/1/99
16510,Mototsugu,Vecchio,1/1/99
16537,Weidon,Seiwald,1/1/99
16539,Gretta,Fetvedt,1/1/99
16546,Sangeeta,Lanphier,1/1/99
16549,Olivera,Thibadeau,1/1/99
16551,Sadegh,Ranon,1/1/99
16556,Mostafa,Hiltgen,1/1/99
16567,Hein,Senzako,1/1/99
16570,Uta,Matzen,1/1/99
16580,Masaru,Valiente,1/1/99
16607,Vishwani,Honglei,1/1/99
16619,Arvind,Boguraev,1/1/99
16657,Yongdong,Heyers,1/1/99
16658,Florian,Soicher,1/1/99
16672,Georgi,Peris,1/1/99
16674,Duke,Takanami,1/1/99
16679,Domenick,Cummings,1/1/99
16683,Hatem,Ghandeharizadeh,1/1/99
16716,Ramachenga,Zumaque,1/1/99
16719,Sasan,Benantar,1/1/99
16723,Mohd,Randt,1/1/99
16729,Kirk,Broomell,1/1/99
16731,Domenico,Versino,1/1/99
16759,Vojin,Masaki,1/1/99
16799,Shigeichiro,Bamford,1/1/99
16801,Gila,Strooper,1/1/99
16803,Ziva,Rohrbach,1/1/99
16806,Sreekrishna,Dayana,1/1/99
16808,Kiyokazu,Katiyar,1/1/99
16851,Leon,Stasinski,1/1/99
16852,Yefim,Fontet,1/1/99
16862,JiYoung,Eppinger,1/1/99
16864,Candido,Gecsel,1/1/99
16869,Yakkov,Huttel,1/1/99
16871,Munir,Stiles,1/1/99
16875,Nikolaos,Radhakrishnan,1/1/99
16880,Honesty,Bresenham,1/1/99
16897,Charlene,Ebeling,1/1/99
16910,Kazunori,Botman,1/1/99
16919,Tesuya,Yurov,1/1/99
16921,Evgueni,Yeung,1/1/99
16954,Akhilish,Apsitis,1/1/99
16955,Sangeeta,Marrakchi,1/1/99
16969,Sanjit,Braccini,1/1/99
16986,Hirochika,Gecseg,1/1/99
16988,Xiong,Peron,1/1/99
16993,Hongzue,Dahlbom,1/1/99
16999,Bezalel,Sadowsky,1/1/99
17012,Valdiodio,Petereit,1/1/99
17018,Berhard,Tasistro,1/1/99
17024,Ewing,Siepmann,1/1/99
17041,Nishit,Montemayor,1/1/99
17046,Fay,Kornyak,1/1/99
17048,Christoph,Murthy,1/1/99
17055,Marin,Wixon,1/1/99
17063,Anoosh,Thiran,1/1/99
17066,Heping,Ruther,1/1/99
17068,Bodh,Gopalakrishnan,1/1/99
17072,Richara,Bala,1/1/99
17076,Gudjon,Hitomi,1/1/99
17078,Gill,Hinsberger,1/1/99
17081,Weiru,Murtafg,1/1/99
17089,Rafail,Erman,1/1/99
17098,Xuedong,Gelosh,1/1/99
17101,Sandeepan,Compeau,1/1/99
17102,Radhika,Garnick,1/1/99
17103,Takahiro,Feldmann,1/1/99
17120,Yifei,Polupanov,1/1/99
17125,Akhilish,Zweizig,1/1/99
17126,Matk,Schapire,1/1/99
17143,Ziyad,Munke,1/1/99
17146,Aemilian,Barbanera,1/1/99
17158,Danai,Vecchio,1/1/99
17159,Quingbo,Mitchem,1/1/99
17160,Shay,Montemayor,1/1/99
17163,Yurii,Papsdorf,1/1/99
17199,Vasilis,Guardalben,1/1/99
17215,Junichi,Langford,1/1/99
17220,Lorien,Panwar,1/1/99
17222,Leen,Muchinsky,1/1/99
17235,Ronnie,Rissanen,1/1/99
17236,Matk,Merro,1/1/99
17245,Neven,Milicia,1/1/99
17260,Abdulah,Famili,1/1/99
17277,Arnd,Hopewell,1/1/99
17280,Xuejia,Merle,1/1/99
17285,Mario,Weiland,1/1/99
17294,Shrikanth,Pietrzykowski,1/1/99
17326,Arumugam,Ramsay,1/1/99
17327,Yongmin,Gihr,1/1/99
17329,Shaunak,Tyugu,1/1/99
17336,Shigenori,Chaudhuri,1/1/99
17339,Fan,Mullainathan,1/1/99
17340,Yurii,Brookman,1/1/99
17352,Muneo,Katiyar,1/1/99
17355,Mingzeng,Weisert,1/1/99
17384,Youngkon,Nooteboom,1/1/99
17387,Shir,Serra,1/1/99
17396,Valeri,Henders,1/1/99
17397,Kenroku,Hardjono,1/1/99
17412,Leni,Vilarrasa,1/1/99
17436,Chirstian,Munawer,1/1/99
17448,Makato,Belinskaya,1/1/99
17468,Abdelghani,Irland,1/1/99
17470,Genevieve,Lichtner,1/1/99
17472,Murthy,Verhoeff,1/1/99
17487,Gully,Staudhammer,1/1/99
17489,Karlis,Vigier,1/1/99
17500,Jinya,Bratsberg,1/1/99
17505,Gunilla,Moffat,1/1/99
17512,Frederique,Hofmeyr,1/1/99
17520,Shahab,Keohane,1/1/99
17539,Cathie,Uhrik,1/1/99
17544,Kien,Marletta,1/1/99
17552,Pradeep,Neiman,1/1/99
17556,Makato,Tsukuda,1/1/99
17559,Annemarie,Papastamatiou,1/1/99
17573,Berthier,Deverell,1/1/99
17576,Behnaam,Krybus,1/1/99
17582,Kauko,Spieker,1/1/99
17584,Emdad,Coorg,1/1/99
17586,Lein,Halevi,1/1/99
17629,Mostafa,Winter,1/1/99
17647,Vasilis,Swab,1/1/99
17657,Thanasis,Zucker,1/1/99
17674,Adib,Braccini,1/1/99
17677,Mingdong,Ramalingam,1/1/99
17683,Bernt,Henders,1/1/99
17688,Faiza,Cincotta,1/1/99
17696,Feiyu,Kusalik,1/1/99
17699,Radhia,Heping,1/1/99
17704,Vatsa,Broomell,1/1/99
17705,Toshimo,Mellouli,1/1/99
17711,Owen,Katiyar,1/1/99
17716,Josyula,Vitiello,1/1/99
17728,Tsuneo,Lienhardt,1/1/99
17742,Tru,Cappelletti,1/1/99
17745,Hatem,Schreiter,1/1/99
17778,Chirstian,Matzov,1/1/99
17791,Matt,Stifter,1/1/99
17798,Guangming,Suessmith,1/1/99
17807,Jianhua,Glowinski,1/1/99
17815,Shuji,Wissmann,1/1/99
17816,Toshimo,Kenevan,1/1/99
17834,Zhilian,Fiutem,1/1/99
17840,Tonny,Sherertz,1/1/99
17841,Hilary,Ramaiah,1/1/99
17849,Mandell,Varker,1/1/99
17869,Xiaocheng,Prochazka,1/1/99
17871,Ebbe,Hedayat,1/1/99
17874,Rutger,Minakawa,1/1/99
17891,Isaac,Luiz,1/1/99
17900,Sakthirel,Belinskaya,1/1/99
17907,Kotesh,Bernini,1/1/99
17916,Sukumar,Morrin,1/1/99
17925,Adamantios,Baezner,1/1/99
17973,Sanjit,Beidas,1/1/99
17986,Oguz,Angelopoulos,1/1/99
17995,Oldrich,Vickson,1/1/99
18006,Vidya,Hanabata,1/1/99
18013,Jiong,Shanbhogue,1/1/99
18016,Somnath,Kaminger,1/1/99
18018,Sasan,Schrooten,1/1/99
18020,Adhemar,Pelz,1/1/99
18030,Jasminko,Brookner,1/1/99
18065,Chriss,Wroclawski,1/1/99
18075,Lein,Goodrum,1/1/99
18080,Satyanarayana,Rosar,1/1/99
18099,Kazuhiko,Fendler,1/1/99
18108,Sanjai,Genin,1/1/99
18123,Kristinn,Hitomi,1/1/99
18130,Claudi,Cairo,1/1/99
18134,Ult,Pesch,1/1/99
18138,Moni,Baezner,1/1/99
18155,Dayanand,Danlos,1/1/99
18181,Gregory,Beerel,1/1/99
18208,Demin,Irland,1/1/99
18210,Mabo,Radhakrishnan,1/1/99
18212,Constantino,Journel,1/1/99
18223,Gully,Mitchem,1/1/99
18237,Limsoon,Tramer,1/1/99
18242,Shichao,Demian,1/1/99
18251,Alair,Panangaden,1/1/99
18261,Shridhar,Baak,1/1/99
18274,Yefim,Karnin,1/1/99
18297,Guther,Nastansky,1/1/99
18310,Ioana,Dalton,1/1/99
18316,Hongzue,Msuda,1/1/99
18322,Tonia,Lueh,1/1/99
18323,Oddvar,Tiemann,1/1/99
18333,Munehiro,Plesums,1/1/99
18375,Gian,Debuse,1/1/99
18376,Wayne,Stranks,1/1/99
18382,Remko,Mattern,1/1/99
18393,Wuxu,Aseltine,1/1/99
18401,Vidya,Itzfeldt,1/1/99
18402,Bernice,Ritzmann,1/1/99
18427,Kiyomitsu,Qiwen,1/1/99
18438,Chiradeep,Iacovou,1/1/99
18443,Florina,Swick,1/1/99
18448,Rosine,Bazelow,1/1/99
18450,Takahito,Hoppenstand,1/1/99
18454,Eric,Anido,1/1/99
18459,Shuzo,Kavanagh,1/1/99
18468,Kirk,Cunliffe,1/1/99
18478,Mitsuyuki,Stranks,1/1/99
18503,Mechthild,Marletta,1/1/99
18511,Pascal,Marzano,1/1/99
18532,Joydip,Onuegbe,1/1/99
18542,Tiina,Anido,1/1/99
18547,Gladys,Sankaranarayanan,1/1/99
18571,Xinglin,Flowers,1/1/99
18573,Zongyan,Baca,1/1/99
18580,Mabo,Bamford,1/1/99
18581,Mitsuyuki,Ranai,1/1/99
18663,Rafols,Sridhar,1/1/99
18664,Itzchak,Akaboshi,1/1/99
18666,Hitofumi,Baja,1/1/99
18671,Shan,Nastansky,1/1/99
18673,Ohad,Orlowski,1/1/99
18679,Roded,Lambe,1/1/99
18701,Mori,Ratnakar,1/1/99
18706,Debaprosad,Schicker,1/1/99
18725,Cullen,Marchegay,1/1/99
18728,Tzvetan,Luft,1/1/99
18770,Fei,Yurek,1/1/99
18771,Domenick,Haraldson,1/1/99
18775,Shay,Akazan,1/1/99
18784,Pohua,Hempstead,1/1/99
18786,Guozhong,Veevers,1/1/99
18789,Reinhold,Domenig,1/1/99
18790,Florina,Rahier,1/1/99
18799,Kshitij,Lunn,1/1/99
18806,Akhilish,Petereit,1/1/99
18809,Laurentiu,Munoz,1/1/99
18811,Cheong,Oxenboll,1/1/99
18817,Kristin,Xiaoshan,1/1/99
18833,Roded,Majewski,1/1/99
18835,Uwe,Lieblein,1/1/99
18866,Fumiyo,Hettesheimer,1/1/99
18888,Sajjan,Stassinopoulos,1/1/99
18890,Pasqua,Litecky,1/1/99
18919,Remco,Stille,1/1/99
18921,Maren,Radwan,1/1/99
18927,Muneo,Msuda,1/1/99
18933,Barun,Panienski,1/1/99
18943,Anneli,Rando,1/1/99
18946,Gio,Warwick,1/1/99
18955,Ziya,Flexer,1/1/99
18979,Girolamo,Fujisawa,1/1/99
18980,Weiye,Kawashimo,1/1/99
18986,Pintsang,Babu,1/1/99
18989,Goh,Quittner,1/1/99
18994,Leszek,Mitsuhashi,1/1/99
19006,Martina,Hempstead,1/1/99
19012,Gal,Panangaden,1/1/99
19014,Jiafu,Danecki,1/1/99
19027,Ferdinand,Nanard,1/1/99
19029,Khosrow,Jiang,1/1/99
19031,Rosella,Pollock,1/1/99
19035,Fuqing,Bellone,1/1/99
19036,Sampalli,Vesna,1/1/99
19037,Lucien,Bernardeschi,1/1/99
19042,Rosita,Levergood,1/1/99
19048,Nikolaus,Radhakrishnan,1/1/99
19049,Breannda,Picht,1/1/99
19051,Marek,Cappello,1/1/99
19076,Hein,Ferretti,1/1/99
19089,Badri,Ellozy,1/1/99
19109,Jenwei,Denis,1/1/99
19114,Jayson,Pietracaprina,1/1/99
19120,Giri,Qiwen,1/1/99
19129,Bowen,Jiafu,1/1/99
19134,Seongbin,Bakhtari,1/1/99
19147,Chaitali,Bennis,1/1/99
19151,Jeanne,Peral,1/1/99
19154,Inderjeet,Denna,1/1/99
19160,Tetsurou,Jervis,1/1/99
19162,Chinho,Fadgyas,1/1/99
19192,Yinlin,Schusler,1/1/99
19201,Arto,Sommen,1/1/99
19205,Moto,Sinitsyn,1/1/99
19206,Wanqing,Pellegrinelli,1/1/99
19209,Berhard,Encarnacion,1/1/99
19244,Guenter,Vitiello,1/1/99
19249,Saniya,Iivonen,1/1/99
19256,Rosita,Riexinger,1/1/99
19259,Anoosh,Pelc,1/1/99
19268,Adit,Papastamatiou,1/1/99
19294,IEEE,Schoegge,1/1/99
19310,Bouchung,Guerreiro,1/1/99
19318,Xianlong,Halevi,1/1/99
19328,Yannik,Smeets,1/1/99
19329,Alair,Marletta,1/1/99
19332,Changho,Khamsi,1/1/99
19333,Sanjeeva,Schrooten,1/1/99
19335,Susanta,Khalid,1/1/99
19353,Mayumi,Schaar,1/1/99
19356,Masato,Prenel,1/1/99
19381,Xiahua,Holburn,1/1/99
19393,Boaz,Back,1/1/99
19394,Charmane,Bahl,1/1/99
19397,Arnd,Diderrich,1/1/99
19406,Sakthirel,Lindenbaum,1/1/99
19419,Palash,Bernardeschi,1/1/99
19422,Florian,Budinsky,1/1/99
19425,Xuejia,Pettey,1/1/99
19453,Baoqiu,Buescher,1/1/99
19454,Taisook,Hutter,1/1/99
19467,Mitchel,Ecklund,1/1/99
19487,Huiqun,Cannane,1/1/99
19488,Maris,Perly,1/1/99
19493,Caolyn,Tramer,1/1/99
19501,Kokou,Baranowski,1/1/99
19503,Jaana,Papsdorf,1/1/99
19511,Jamaludin,Fujisaki,1/1/99
19515,Keiichiro,Gurbaxani,1/1/99
19518,Genta,Vieri,1/1/99
19543,Chaitali,Perl,1/1/99
19546,Kwan,Penz,1/1/99
19565,Zito,Riesenhuber,1/1/99
19580,Stein,Tagansky,1/1/99
19583,Edwin,Veccia,1/1/99
19586,Hirochika,Minakawa,1/1/99
19602,Sandeepan,Olivero,1/1/99
19612,Chenxi,Erdmenger,1/1/99
19616,Niranjan,Uchoa,1/1/99
19617,Mircea,Landherr,1/1/99
19621,Radhakrishnan,Albarhamtoshy,1/1/99
19624,Younwoo,Wolniewicz,1/1/99
19629,Stepehn,Matzke,1/1/99
19633,Tayeb,Nourani,1/1/99
19634,Phuoc,Etalle,1/1/99
19637,Dipayan,Papastamatiou,1/1/99
19639,Sibyl,Terlouw,1/1/99
19640,Tonny,Francisci,1/1/99
19644,Jackson,Isaac,1/1/99
19653,Gay,Crooks,1/1/99
19661,Sangeeta,Speckmann,1/1/99
19663,Sverrir,Navazio,1/1/99
19665,Khalid,Zielinski,1/1/99
19667,Munenori,Matzel,1/1/99
19669,Shem,Honiden,1/1/99
19674,Mart,Varley,1/1/99
19675,Isamu,Herath,1/1/99
19678,Xiping,Plotkin,1/1/99
19708,Ortrud,Biros,1/1/99
19709,Xiaopeng,Asmuth,1/1/99
19712,Kristine,Litzler,1/1/99
19720,Kwangyoen,Maksimenko,1/1/99
19723,Xuejun,Magalhaes,1/1/99
19724,Visit,Hasham,1/1/99
19728,Candido,Ramsey,1/1/99
19737,Harngdar,Cools,1/1/99
19738,Giri,Sury,1/1/99
19744,Aleksander,Skafidas,1/1/99
19758,Rildo,Birdsall,1/1/99
19766,Saeed,Munke,1/1/99
19771,Aral,Katalagarianos,1/1/99
19777,Halsur,Ferretti,1/1/99
19791,Kankanahalli,Azulay,1/1/99
19804,Tamiya,Benzmuller,1/1/99
19814,Subhrajyoti,Rosaz,1/1/99
19826,Fox,Christ,1/1/99
19828,Dannz,Maliniak,1/1/99
19839,Tadahiro,Hempstead,1/1/99
19841,Adil,Straney,1/1/99
19843,Mohamadou,Peir,1/1/99
19849,Weicheng,Serre,1/1/99
19874,Xuejia,Kuzuoka,1/1/99
19882,Thanasis,Demri,1/1/99
19901,Tsvetan,Stasinski,1/1/99
19904,Mototsugu,Rosenbaum,1/1/99
19933,Taizo,Bharadwaj,1/1/99
19940,Reinhard,Einsfeld,1/1/99
19943,Shimshon,Schoegge,1/1/99
19946,Owen,Levasseur,1/1/99
19950,Jaroslava,Kusakari,1/1/99
19955,IEEE,Conry,1/1/99
19975,Mabry,Geffroy,1/1/99
19982,Khatoun,Baba,1/1/99
19984,Zhonghui,Taubenfeld,1/1/99
19996,Berni,Chinen,1/1/99
20006,Geoff,Birnbaum,1/1/99
20013,Jaewoo,Lanphier,1/1/99
20022,Felicidad,Bellone,1/1/99
20024,Martine,Kambil,1/1/99
20037,Tse,VanScheik,1/1/99
20039,Udo,Harbusch,1/1/99
20042,Margareta,Munck,1/1/99
20043,Chikara,Adachi,1/1/99
20055,Hairong,Swiss,1/1/99
20059,Pranay,Panwar,1/1/99
20060,Chrisa,Attimonelli,1/1/99
20063,Guttorm,Carrere,1/1/99
20065,Mana,Onuegbe,1/1/99
20068,Masali,Rouquie,1/1/99
20069,Guenter,Huhdanpaa,1/1/99
20075,Mikhail,Oberman,1/1/99
20091,Janalee,Bach,1/1/99
20117,Yoshimitsu,Hanabata,1/1/99
20119,Josyula,Shigei,1/1/99
20121,Oldrich,Bazelow,1/1/99
20148,Ibibia,Polupanov,1/1/99
20159,Isamu,Valiente,1/1/99
20169,Gil,Zuberek,1/1/99
20170,Emdad,Himler,1/1/99
20171,Kazuhira,Murtha,1/1/99
20181,Thodoros,Wegerle,1/1/99
20186,Jianhua,Narahari,1/1/99
20189,Mark,Nanard,1/1/99
20218,Ioana,Gihr,1/1/99
20222,Baziley,Rettelbach,1/1/99
20245,Halsur,Fujisawa,1/1/99
20251,Cristinel,Unno,1/1/99
20259,Yannik,Bratten,1/1/99
20265,Amalendu,Willoner,1/1/99
20266,Ekawit,Kakkad,1/1/99
20284,Monique,Parascandalo,1/1/99
20305,Gou,Birnbaum,1/1/99
20316,Kellie,Krybus,1/1/99
20325,Katsuyuki,England,1/1/99
20334,Miquel,Frijda,1/1/99
20336,Magy,Wolniewicz,1/1/99
20339,Masami,Jumpertz,1/1/99
20346,Jeong,Antonakopoulos,1/1/99
20358,Arve,Peir,1/1/99
20367,Bernt,Takanami,1/1/99
20368,Denis,Samarati,1/1/99
20392,Terresa,Sidje,1/1/99
20402,Szabolcs,Shrader,1/1/99
20403,Rildo,Reinhard,1/1/99
20407,Pranas,Genther,1/1/99
20408,Debatosh,Smailagic,1/1/99
20425,TRUE,Schapiro,1/1/99
20435,Oguz,Homond,1/1/99
20436,Rasiah,Kavraki,1/1/99
20450,Abdelwaheb,Binkley,1/1/99
20454,Nidapan,Gunderson,1/1/99
20456,Sigeru,Highland,1/1/99
20489,Boguslaw,Garrabrants,1/1/99
20490,Soenke,Douceur,1/1/99
20494,Lucien,Pagter,1/1/99
20498,Suvo,Gini,1/1/99
20528,Dines,Bednarek,1/1/99
20530,Nevio,Katiyar,1/1/99
20534,Rosita,Kalloufi,1/1/99
20545,Woody,Chaudhury,1/1/99
20548,Edwin,Bugrara,1/1/99
20550,Koichi,Kabayashi,1/1/99
20558,Toong,Panangaden,1/1/99
20585,Bernd,Butterworth,1/1/99
20586,Akeel,Clouatre,1/1/99
20602,Martins,Dratva,1/1/99
20606,Marjo,Speer,1/1/99
20621,Arumugam,Navazio,1/1/99
20624,Xiong,Nanard,1/1/99
20625,Uno,Cusworth,1/1/99
20626,Hercules,Varman,1/1/99
20631,Masaki,Heiserman,1/1/99
20635,Fumino,Baja,1/1/99
20636,Hsiangchu,Collavizza,1/1/99
20651,Alexius,Vickson,1/1/99
20666,Shushma,Linares,1/1/99
20674,Maria,Avouris,1/1/99
20693,Yefim,Flasterstein,1/1/99
20708,Aemilian,Arlazarov,1/1/99
20716,Nikolaos,Basart,1/1/99
20728,Billie,Sessa,1/1/99
20751,Nitsan,Zyda,1/1/99
20755,Jungsoon,Szilard,1/1/99
20757,Ingemar,Taubman,1/1/99
20765,Steve,Viele,1/1/99
20766,Chenyi,Conry,1/1/99
20793,Pranav,Luft,1/1/99
20794,Shaz,Rathonyi,1/1/99
20813,Srinidhi,Sinicrope,1/1/99
20820,Otilia,DeMori,1/1/99
20828,Brewster,Sewelson,1/1/99
20836,Jingling,Alameldin,1/1/99
20857,Jinxi,Werthner,1/1/99
20860,Szabolcs,Michaels,1/1/99
20881,Duangkaew,Hainaut,1/1/99
20903,Yagil,Kemmerer,1/1/99
20923,Menkae,Miara,1/1/99
20929,Along,Hebden,1/1/99
20958,Ashish,Eiron,1/1/99
20964,Clyde,Erez,1/1/99
20965,Tadanori,Bahl,1/1/99
20968,Nimmagadda,Rijsenbrij,1/1/99
20974,Hisao,Yavatkar,1/1/99
20979,Pradeep,Kumaresan,1/1/99
20987,Domenick,Rabejac,1/1/99
21007,Christfried,Junet,1/1/99
21011,Demin,Zedlitz,1/1/99
21019,Oksana,Brodie,1/1/99
21037,Kensei,Casley,1/1/99
21044,Mack,Rajala,1/1/99
21054,Saeko,Sichman,1/1/99
21078,Shaw,Bolotov,1/1/99
21092,Chikara,Montresor,1/1/99
21109,Lech,Chenoweth,1/1/99
21110,Shaowei,Solares,1/1/99
21127,Ziyad,Coorg,1/1/99
21133,Carrsten,Brizzi,1/1/99
21138,Niteen,Haraldson,1/1/99
21143,Mayumi,Hennings,1/1/99
21157,Jouko,Demos,1/1/99
21161,Irena,Moffat,1/1/99
21165,Mingdong,Pfau,1/1/99
21171,Emdad,Bressoud,1/1/99
21192,Sajjad,Krohm,1/1/99
21206,Krisda,Walstra,1/1/99
21210,Yechiam,Gelosh,1/1/99
21214,Weiru,Angelov,1/1/99
21229,Vasilis,Collavizza,1/1/99
21239,Krister,Chinin,1/1/99
21251,Fatemeh,Riexinger,1/1/99
21255,Jaewon,Baba,1/1/99
21275,Waiman,Suppi,1/1/99
21288,Nechama,Wendorf,1/1/99
21312,Mani,Bahi,1/1/99
21321,Laurentiu,Raney,1/1/99
21336,Satosi,Veccia,1/1/99
21347,Francesca,Ghalwash,1/1/99
21361,Shooichi,Lally,1/1/99
21363,Katsuyuki,Theuretzbacher,1/1/99
21373,Gonzalo,Awdeh,1/1/99
21391,Zijian,Pagter,1/1/99
21396,Shaw,Manderick,1/1/99
21402,Guadalupe,Gecsei,1/1/99
21409,Hongzhu,Yoshimura,1/1/99
21413,Laurentiu,Sherertz,1/1/99
21421,Avishai,Yoshizawa,1/1/99
21432,Kerhong,Weisert,1/1/99
21444,Caolyn,Cronan,1/1/99
21454,Zsolt,Pocchiola,1/1/99
21470,Kousuke,Botman,1/1/99
21479,Jeane,Kuszyk,1/1/99
21505,Etsuo,Delaune,1/1/99
21507,Mansur,Benzmuller,1/1/99
21512,Pohua,Gornas,1/1/99
21518,Minghong,Slaats,1/1/99
21523,Eldridge,Lores,1/1/99
21527,DeForest,Yurov,1/1/99
21542,Miomir,Sherertz,1/1/99
21547,Fatemeh,Crooks,1/1/99
21548,Maren,Gimbel,1/1/99
21555,Uinam,Biron,1/1/99
21566,Angel,Demos,1/1/99
21580,Debatosh,Morton,1/1/99
21583,Elliott,Fasbender,1/1/99
21585,Shalesh,Gelosh,1/1/99
21588,Licheng,Masamoto,1/1/99
21609,Sibyl,Pappas,1/1/99
21612,Martial,Bardell,1/1/99
21615,Shirish,Morrey,1/1/99
21636,Munir,Erde,1/1/99
21639,Caolyn,Domenig,1/1/99
21642,Shaz,Erman,1/1/99
21643,Yuuichi,Maksimenko,1/1/99
21646,Gila,Guardalben,1/1/99
21648,Mayuko,Fandrianto,1/1/99
21660,Kwan,Casperson,1/1/99
21663,Eberhardt,Serra,1/1/99
21666,Remzi,Kroon,1/1/99
21674,Kannan,Naumovich,1/1/99
21675,Vishu,Genin,1/1/99
21677,Zhensheng,Kavvadias,1/1/99
21683,Jiang,Velasco,1/1/99
21686,Kinh,Jansch,1/1/99
21692,Reinhard,Hitomi,1/1/99
21693,Palash,Schurmann,1/1/99
21697,Billur,Luke,1/1/99
21704,Xiaobin,Chorvat,1/1/99
21705,Aleksandar,Luon,1/1/99
21708,Angel,Lichtner,1/1/99
21713,Guther,Boreale,1/1/99
21741,Muneo,Raoux,1/1/99
21751,Uinam,Savasere,1/1/99
21754,Kenroku,Jonsson,1/1/99
21758,Susumu,Picht,1/1/99
21767,Supot,Lieblein,1/1/99
21783,Domenick,Qiwen,1/1/99
21808,Arra,Bharadwaj,1/1/99
21820,Sanjay,Khasidashvili,1/1/99
21832,Suzette,Vecchio,1/1/99
21835,Mang,Luck,1/1/99
21844,Feipei,Birta,1/1/99
21848,Atreyi,Zhang,1/1/99
21851,Falguni,Budinsky,1/1/99
21859,Padma,Swen,1/1/99
21877,Brigham,Biran,1/1/99
21894,Marke,Yemenis,1/1/99
21897,Sampalli,Kavanagh,1/1/99
21908,Fen,Parfitt,1/1/99
21920,Naftali,Schneeberger,1/1/99
21926,Boguslaw,Aloisi,1/1/99
21980,Gen,Miyakawa,1/1/99
21984,Martine,Lemarechal,1/1/99
21987,Dipankar,Fontet,1/1/99
21994,Lech,Babb,1/1/99
22008,Karlis,Ferretti,1/1/99
22012,DeForest,Armand,1/1/99
22023,Mart,Vidya,1/1/99
22024,Weidon,Flexer,1/1/99
22030,Lokesh,Hockney,1/1/99
22054,Ottavia,Benveniste,1/1/99
22066,Nakhoon,Roison,1/1/99
22072,Kasturi,Pettit,1/1/99
22081,Constantine,Baar,1/1/99
22095,Breannda,Schlumberger,1/1/99
22100,Vishwani,Spataro,1/1/99
22111,Rasiah,Felcyn,1/1/99
22121,Saeed,Pfau,1/1/99
22133,Annemarie,Bernardeschi,1/1/99
22135,Guiseppe,Nyrup,1/1/99
22136,Naftali,Thiran,1/1/99
22140,Susanne,Reghbati,1/1/99
22146,Volkmar,Suermann,1/1/99
22150,Kristina,Zweizig,1/1/99
22165,Alenka,Emiris,1/1/99
22179,Rosine,Garnick,1/1/99
22180,Iara,Luef,1/1/99
22190,Berry,Perna,1/1/99
22210,Christoph,Pouyioutas,1/1/99
22216,Thodoros,Cooley,1/1/99
22224,Brendon,Rohrbach,1/1/99
22226,Bangqing,Vigier,1/1/99
22234,Arno,Narwekar,1/1/99
22255,Kristian,Merel,1/1/99
22263,Xiahua,Claffy,1/1/99
22265,Yonghong,Claffy,1/1/99
22269,Berto,Reeken,1/1/99
22271,Sampalli,Kushnir,1/1/99
22282,Shaz,Streit,1/1/99
22292,Ekawit,Bernardinello,1/1/99
22303,Garnik,Lortz,1/1/99
22309,Lena,Liedekerke,1/1/99
22325,Susanta,Hebden,1/1/99
22326,Mani,Skafidas,1/1/99
22332,Rosine,Hebden,1/1/99
22337,Leszek,Picci,1/1/99
22367,Terresa,Barinka,1/1/99
22370,Aloys,Oxenboll,1/1/99
22372,Mitchel,Bugrara,1/1/99
22374,Soenke,Klassen,1/1/99
22375,Snehasis,Kulisch,1/1/99
22381,Uma,Openshaw,1/1/99
22405,Gritta,Parveen,1/1/99
22416,Feiyu,Syrotiuk,1/1/99
22424,Krister,Engelmann,1/1/99
22429,Franziska,Terekhov,1/1/99
22437,Xiaoqiu,Orsini,1/1/99
22440,Odinaldo,Restivo,1/1/99
22443,Mari,Baja,1/1/99
22480,Boaz,Mikschl,1/1/99
22482,Perla,Parascandalo,1/1/99
22496,Yongqiao,Yavatkar,1/1/99
22509,Zejun,Shumilov,1/1/99
22511,Sadun,Isard,1/1/99
22520,Mokhtar,Ranka,1/1/99
22536,Sukumar,Andreotta,1/1/99
22549,Reinhard,Michaels,1/1/99
22557,Abdulla,Luon,1/1/99
22593,Danae,Jeansoulin,1/1/99
22596,Slavian,Wegerle,1/1/99
22601,Shigenori,Staelin,1/1/99
22609,Zvonko,Baalen,1/1/99
22617,Uli,Tibblin,1/1/99
22620,Terresa,Dusink,1/1/99
22623,Tommaso,Champarnaud,1/1/99
22625,Weicheng,Pleszkun,1/1/99
22649,Reuven,Driscoll,1/1/99
22663,Bokyung,Fargier,1/1/99
22682,Kristina,Ananiadou,1/1/99
22691,Morris,Bottner,1/1/99
22702,Faiza,Reeken,1/1/99
22716,Sreekrishna,Waymire,1/1/99
22720,Olivera,Gornas,1/1/99
22726,Steve,Shanbhogue,1/1/99
22728,Makato,Codenie,1/1/99
22730,Premal,Basart,1/1/99
22735,Paddy,Diderrich,1/1/99
22744,Berna,Spelt,1/1/99
22749,Snehasis,Famili,1/1/99
22753,Yoshinari,Khalil,1/1/99
22755,Marla,Albarhamtoshy,1/1/99
